"iso_code3","category","Sex","Language","Location","mlevel1_m","mlevel1_se","mlevel1_no","year","grade","level","survey","rlevel1_m","rlevel1_se","rlevel1_no","Wealth","slevel1_m","slevel1_se","slevel1_no","COUNTRY","iso_num"
"THA","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7164,0.0236,612,"Thailand",764
"THA","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.891,0.0207,800,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.3754,0.0516,58,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3308,0.0581,49,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.3469,0.0655,38,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.3511,0.077,44,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.6385,0.1373,61,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3981,0.0303,251,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.434,0.0296,276,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.4503,0.032,334,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.5814,0.0398,450,"Thailand",764
"THA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8314,0.0279,628,"Thailand",764
"TUR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.707,0.1247,8,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.7821,0.0855,10,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.5831,0.2146,7,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.6182,0.2193,5,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6746,0.0285,481,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7207,0.023,486,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.7667,0.025,492,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7884,0.0222,518,"Turkey",792
"TUR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9092,0.0137,609,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.424,0.1485,8,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.5203,0.2283,5,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.5398,0.2167,6,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",1,0,10,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6068,0.0334,387,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.6902,0.027,468,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.7099,0.0255,501,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7207,0.0265,492,"Turkey",792
"TUR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8843,0.0154,608,"Turkey",792
"UKR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.4788,0.0449,91,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.6172,0.0582,71,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.6025,0.0818,40,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.7714,0.0813,40,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.8708,0.0647,38,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6093,0.0383,228,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.6989,0.0305,330,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.7664,0.0286,354,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8275,0.0229,406,"Ukraine",804
"UKR","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9006,0.0148,524,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.4645,0.061,90,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.4874,0.0708,47,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.6968,0.0759,48,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.6146,0.0833,42,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.832,0.0974,35,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6248,0.0355,279,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.6976,0.0302,373,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.7932,0.0245,456,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7978,0.0229,472,"Ukraine",804
"UKR","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9057,0.0164,478,"Ukraine",804
"URY","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.4013,0.1077,17,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.5045,0.1106,18,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.5045,0.1068,9,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.695,0.1183,12,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.5322,0.2204,3,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3166,0.0291,149,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.4466,0.0256,216,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5524,0.0248,267,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.6552,0.0312,303,"Uruguay",858
"URY","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8103,0.0265,427,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.3499,0.1067,12,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.2959,0.1351,5,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.4509,0.1387,9,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.6583,0.1674,15,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.7136,0.1961,5,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3272,0.0299,140,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.49,0.0295,227,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5777,0.0281,268,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.6403,0.028,315,"Uruguay",858
"URY","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7899,0.0301,376,"Uruguay",858
"USA","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.7658,0.0774,30,"United States",840
"USA","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.7046,0.1221,18,"United States",840
"USA","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.7881,0.1106,25,"United States",840
"USA","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.8742,0.0717,30,"United States",840
"USA","Sex & Location & Wealth","Female",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.9034,0.075,20,"United States",840
"USA","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6804,0.0332,266,"United States",840
"USA","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7744,0.0277,309,"United States",840
"USA","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8197,0.024,319,"United States",840
"USA","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8918,0.0215,335,"United States",840
"USA","Sex & Location & Wealth","Female",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9441,0.0152,389,"United States",840
"USA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.6791,0.0709,25,"United States",840
"USA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.7793,0.0738,25,"United States",840
"USA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.6866,0.1191,16,"United States",840
"USA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.6885,0.093,21,"United States",840
"USA","Sex & Location & Wealth","Male",,"Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.806,0.0971,18,"United States",840
"USA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6949,0.0353,247,"United States",840
"USA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7484,0.0248,283,"United States",840
"USA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8316,0.0237,348,"United States",840
"USA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8734,0.0162,376,"United States",840
"USA","Sex & Location & Wealth","Male",,"Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.918,0.0171,392,"United States",840
"ALB","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.412,0.0356,175,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.4593,0.0383,128,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.4242,0.0528,100,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.4963,0.0507,74,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.5368,0.0675,57,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3972,0.0282,282,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.5271,0.0242,476,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5584,0.0216,539,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.5982,0.0219,591,"Albania",8
"ALB","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7179,0.0231,758,"Albania",8
"ALB","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.2101,0.1405,4,"Albania",8
"ALB","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3928,0.2045,4,"Albania",8
"ALB","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.4754,0.1684,7,"Albania",8
"ALB","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.35,0.182,7,"Albania",8
"ALB","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3424,0.1571,6,"Albania",8
"ALB","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.3905,0.1277,12,"Albania",8
"ALB","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5537,0.1239,18,"Albania",8
"ALB","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.5426,0.1015,20,"Albania",8
"ALB","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.5804,0.1011,28,"Albania",8
"ARE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.2983,0.0331,172,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3527,0.0349,131,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.4687,0.0487,114,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.4959,0.0669,68,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.5213,0.0766,54,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3126,0.0138,605,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.4251,0.0162,739,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5591,0.016,947,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.6935,0.0162,1042,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7362,0.0147,981,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.2359,0.0932,9,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3663,0.1242,8,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.6616,0.1508,13,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.7406,0.0993,20,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.8071,0.1395,19,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.4079,0.0353,277,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.5582,0.0253,590,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.6905,0.018,994,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7763,0.0158,1343,"United Arab Emirates",784
"ARE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7579,0.022,1446,"United Arab Emirates",784
"ARG","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.1423,0.0432,41,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.2439,0.0784,25,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.1663,0.0642,27,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.4034,0.1177,34,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.5899,0.1416,60,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.2413,0.0181,478,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.4006,0.0215,904,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.493,0.0202,1104,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.6279,0.0225,1407,"Argentina",32
"ARG","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.771,0.0199,1694,"Argentina",32
"ARG","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.1471,0.0936,3,"Argentina",32
"ARG","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.2775,0.0935,21,"Argentina",32
"ARG","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.3595,0.0937,18,"Argentina",32
"ARG","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.3522,0.0968,18,"Argentina",32
"ARG","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.3555,0.0955,24,"Argentina",32
"ARG","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.5486,0.1078,31,"Argentina",32
"AUS","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.6435,0.0424,123,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.7364,0.0562,117,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.7311,0.0647,72,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.7904,0.0762,53,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.8914,0.0788,52,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6998,0.0153,1248,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7968,0.0143,1591,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8393,0.0104,1690,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8801,0.011,1815,"Australia",36
"AUS","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9178,0.0081,1990,"Australia",36
"AUS","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.4287,0.1602,8,"Australia",36
"AUS","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.463,0.1727,6,"Australia",36
"AUS","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.5223,0.2476,4,"Australia",36
"AUS","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.5907,0.0308,236,"Australia",36
"AUS","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7175,0.0331,201,"Australia",36
"AUS","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.745,0.032,241,"Australia",36
"AUS","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8114,0.0296,258,"Australia",36
"AUS","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8483,0.0289,195,"Australia",36
"AUT","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.7892,0.0682,60,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.8403,0.0693,69,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.8161,0.0724,70,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.8308,0.0869,65,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.9497,0.0435,53,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.7172,0.0248,503,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7912,0.0186,778,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8406,0.016,898,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8783,0.0149,971,"Austria",40
"AUT","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9446,0.0093,1102,"Austria",40
"AUT","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.3966,0.1831,4,"Austria",40
"AUT","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.1922,0.2255,1,"Austria",40
"AUT","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.6988,0.225,4,"Austria",40
"AUT","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.4778,0.036,279,"Austria",40
"AUT","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.5754,0.0457,154,"Austria",40
"AUT","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.6535,0.0438,115,"Austria",40
"AUT","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.6633,0.066,89,"Austria",40
"AUT","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7605,0.0468,73,"Austria",40
"BEL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.6289,0.0912,7,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.9569,0.0965,18,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.8307,0.1096,28,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.9021,0.1432,14,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.9739,0.0751,22,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6455,0.022,748,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7875,0.0173,998,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8644,0.0153,1162,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.9316,0.0092,1319,"Belgium",56
"BEL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9597,0.0057,1374,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.9718,0.0654,6,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.9102,0.1021,9,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.922,0.0678,15,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.9161,0.1383,7,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.5235,0.0366,239,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.5601,0.0412,172,"Belgium",56
