iso_code3,country,survey,year,category,sex,location,wealth,comp_lowsec_1524,comp_lowsec_1519_v2,comp_upsec_2029,comp_upsec_2024_v2,eduyears_2024,comp_higher_2yrs_2529,age,prim_dur_uis,lowsec_dur_uis,upsec_dur_uis,prim_age_uis,lowsec_age_uis,upsec_age_uis,comp_lowsec_1524_no,comp_lowsec_1519_v2_no,comp_upsec_2029_no,comp_upsec_2024_v2_no,eduyears_2024_no,comp_higher_2yrs_2529_no
POL,PL,EU-SILC,2017,location wealth,,Cities,5,.98277408,,.99630278,.98224008,12.835039,.78077358,41.174866,6,3,3,7,13,16,48,1,429,47,47,382
POL,PL,EU-SILC,2017,location wealth,,Cities,,.89201313,.7784676,.9374975,.92599583,12.346582,.54169673,42.458893,6,3,3,7,13,16,10041,4807,9930,5234,5234,4696
POL,PL,EU-SILC,2017,location wealth,,Towns and suburbs,1,.99589604,1,.93553072,.91888821,12.142899,.41066918,41.830879,6,3,3,7,13,16,194,34,363,160,160,203
POL,PL,EU-SILC,2017,location wealth,,Towns and suburbs,2,.99689084,,.93310726,.93635911,12.176006,.36233461,40.179268,6,3,3,7,13,16,89,7,241,82,82,159
POL,PL,EU-SILC,2017,location wealth,,Towns and suburbs,3,.92803609,,.92874885,.90087074,12.066113,.40119207,40.620701,6,3,3,7,13,16,88,1,263,87,87,176
POL,PL,EU-SILC,2017,location wealth,,Towns and suburbs,4,1,,.96819764,,,.46178904,43.219296,6,3,3,7,13,16,32,4,145,28,28,117
POL,PL,EU-SILC,2017,location wealth,,Towns and suburbs,5,,,.97317743,,,.73670733,42.932178,6,3,3,7,13,16,15,0,91,15,15,76
POL,PL,EU-SILC,2017,location wealth,,Towns and suburbs,,.87757021,.7847442,.9053629,.87824649,11.949964,.37650555,41.42271,6,3,3,7,13,16,4926,2943,4209,1983,1983,2226
POL,PL,EU-SILC,2017,location wealth,,Rural (EU LFS),1,.99514616,1,.92458314,.93911743,12.315432,.2573356,38.998386,6,3,3,7,13,16,459,57,764,402,402,362
POL,PL,EU-SILC,2017,location wealth,,Rural (EU LFS),2,1,,.93957269,.94686562,12.375508,.26002946,39.259892,6,3,3,7,13,16,189,8,455,181,181,274
POL,PL,EU-SILC,2017,location wealth,,Rural (EU LFS),3,.97303349,,.94532216,.9190104,11.9104,.30972075,39.138847,6,3,3,7,13,16,205,5,515,200,200,315
POL,PL,EU-SILC,2017,location wealth,,Rural (EU LFS),4,1,,.97373098,.89142662,11.830411,.31238469,40.788692,6,3,3,7,13,16,74,5,304,69,69,235
POL,PL,EU-SILC,2017,location wealth,,Rural (EU LFS),5,,,.87512928,,,.4554784,41.864258,6,3,3,7,13,16,27,2,90,25,25,65
POL,PL,EU-SILC,2017,location wealth,,Rural (EU LFS),,.87921584,.77209467,.90387034,.89561546,11.9888,.29883337,39.944134,6,3,3,7,13,16,10936,6547,8848,4389,4389,4459
POL,PL,EU-SILC,2017,location sex,Female,Cities,,.90961987,.79932117,.95132095,.93329489,12.596128,.66325068,44.109562,6,3,3,7,13,16,5689,2400,6949,3289,3289,3660
POL,PL,EU-SILC,2017,location sex,Male,Cities,,.89265788,.76582074,.93423223,.91488743,12.156072,.46123347,40.135052,6,3,3,7,13,16,5333,2479,5946,2854,2854,3092
POL,PL,EU-SILC,2017,location sex,Female,Towns and suburbs,,.89060944,.79151714,.93333513,.91686183,12.241167,.47377843,43.094582,6,3,3,7,13,16,2685,1499,2709,1186,1186,1523
POL,PL,EU-SILC,2017,location sex,Male,Towns and suburbs,,.88140327,.78385633,.89322472,.85440338,11.707678,.32034951,39.725204,6,3,3,7,13,16,2659,1490,2603,1169,1169,1434
POL,PL,EU-SILC,2017,location sex,Female,Rural (EU LFS),,.89397693,.78054672,.9360646,.92443818,12.315017,.41906261,41.367004,6,3,3,7,13,16,5605,3202,5206,2403,2403,2803
POL,PL,EU-SILC,2017,location sex,Male,Rural (EU LFS),,.88759011,.76992458,.88763839,.88072568,11.756982,.18415999,38.445415,6,3,3,7,13,16,6285,3422,5770,2863,2863,2907
POL,PL,EU-SILC,2017,location sex wealth,Female,Cities,1,.97969031,.98530167,.93620265,.91319424,12.574423,.54252297,41.895245,6,3,3,7,13,16,273,34,460,239,239,221
POL,PL,EU-SILC,2017,location sex wealth,Female,Cities,2,.99237198,,.98298097,.94617546,13.095506,.56656706,41.079929,6,3,3,7,13,16,105,6,278,99,99,179
POL,PL,EU-SILC,2017,location sex wealth,Female,Cities,3,1,,.99713284,.98488462,13.84065,.79768705,40.086411,6,3,3,7,13,16,80,1,378,79,79,299
POL,PL,EU-SILC,2017,location sex wealth,Female,Cities,4,,,.99318808,,,.89493275,41.967369,6,3,3,7,13,16,28,0,235,28,28,207
POL,PL,EU-SILC,2017,location sex wealth,Female,Cities,5,,,1,,,.994582,41.721043,6,3,3,7,13,16,15,1,154,14,14,140
POL,PL,EU-SILC,2017,location sex wealth,Female,Cities,,.9018507,.79545575,.94346434,.93257713,12.5237,.6194123,44.610764,6,3,3,7,13,16,5188,2358,5444,2830,2830,2614
POL,PL,EU-SILC,2017,location sex wealth,Male,Cities,1,.98702842,,.86635804,.85938513,12.053441,.2783899,43.511436,6,3,3,7,13,16,145,22,226,123,123,103
POL,PL,EU-SILC,2017,location sex wealth,Male,Cities,2,1,,.92139196,.92761624,12.417149,.27221802,40.235458,6,3,3,7,13,16,113,2,236,111,111,125
POL,PL,EU-SILC,2017,location sex wealth,Male,Cities,3,.99868786,,.93234342,.86796272,11.846089,.35276747,39.694134,6,3,3,7,13,16,119,5,365,114,114,251
POL,PL,EU-SILC,2017,location sex wealth,Male,Cities,4,.93469006,,.95845854,.88793778,11.935706,.49748412,40.293407,6,3,3,7,13,16,70,1,358,69,69,289
POL,PL,EU-SILC,2017,location sex wealth,Male,Cities,5,.97699803,,.99437326,.97699803,12.448183,.66249228,40.86792,6,3,3,7,13,16,33,0,275,33,33,242
POL,PL,EU-SILC,2017,location sex wealth,Male,Cities,,.8823961,.76246631,.93132514,.9193483,12.167685,.45946696,40.003727,6,3,3,7,13,16,4853,2449,4486,2404,2404,2082
POL,PL,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,1,.99170268,,.97005177,.97222251,12.481074,.42302442,42.11972,6,3,3,7,13,16,97,15,222,82,82,140
POL,PL,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,2,1,,.94498867,.91325879,12.417033,.47273618,40.174454,6,3,3,7,13,16,47,4,132,43,43,89
POL,PL,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,3,,,1,,,.55286419,41.060955,6,3,3,7,13,16,29,1,114,28,28,86
POL,PL,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,4,,,1,,,.73545152,44.641716,6,3,3,7,13,16,4,0,34,4,4,30
POL,PL,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,5,,,,,,,44.077728,6,3,3,7,13,16,3,0,23,3,3,20
POL,PL,EU-SILC,2017,location sex wealth,Female,Towns and suburbs,,.88265228,.78831607,.92351741,.91013873,12.184269,.4584282,43.223267,6,3,3,7,13,16,2505,1479,2184,1026,1026,1158
POL,PL,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,1,1,,.89046866,.86833572,11.822362,.39077801,41.308407,6,3,3,7,13,16,97,19,141,78,78,63
POL,PL,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,2,.99371254,,.91975015,.95879829,11.941878,.22809513,40.186352,6,3,3,7,13,16,42,3,109,39,39,70
POL,PL,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,3,.8893711,,.87474841,.84968656,11.393551,.26305464,40.199532,6,3,3,7,13,16,59,0,149,59,59,90
POL,PL,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,4,,,.95704675,,,.3531765,42.244713,6,3,3,7,13,16,28,4,111,24,24,87
POL,PL,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,5,,,.96573728,,,.69727033,42.457001,6,3,3,7,13,16,12,0,68,12,12,56
POL,PL,EU-SILC,2017,location sex wealth,Male,Towns and suburbs,,.87243998,.78130639,.88752627,.84418386,11.699712,.30143648,39.430904,6,3,3,7,13,16,2421,1464,2025,957,957,1068
POL,PL,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),1,1,,.96896964,.97533643,12.627412,.35288754,38.670979,6,3,3,7,13,16,255,18,453,237,237,216
POL,PL,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),2,1,,.95817858,.97641695,12.554497,.38324246,39.00346,6,3,3,7,13,16,86,4,235,82,82,153
POL,PL,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),3,1,,1,1,12.979637,.61104679,40.634102,6,3,3,7,13,16,48,1,148,47,47,101
POL,PL,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),4,,,1,,,.62563825,41.724224,6,3,3,7,13,16,10,1,68,9,9,59
POL,PL,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),5,,,,,,,44.61504,6,3,3,7,13,16,2,0,8,2,2,6
POL,PL,EU-SILC,2017,location sex wealth,Female,Rural (EU LFS),,.88300544,.77867812,.92758882,.91349262,12.253267,.4125396,41.548031,6,3,3,7,13,16,5204,3178,4294,2026,2026,2268
POL,PL,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),1,.98758602,1,.84922302,.87460577,11.759747,.10325232,39.529903,6,3,3,7,13,16,204,39,311,165,165,146
POL,PL,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),2,1,,.91778582,.92079312,12.217591,.08066278,39.567307,6,3,3,7,13,16,103,4,220,99,99,121
POL,PL,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),3,.96574229,,.92717344,.89724201,11.623012,.1964432,38.158699,6,3,3,7,13,16,157,4,367,153,153,214
POL,PL,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),4,1,,.96544349,.86404586,11.787643,.20780922,40.383682,6,3,3,7,13,16,64,4,236,60,60,176
POL,PL,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),5,,,.86370438,,,.41459024,41.033936,6,3,3,7,13,16,25,2,82,23,23,59
POL,PL,EU-SILC,2017,location sex wealth,Male,Rural (EU LFS),,.87565511,.76586926,.88075149,.87892491,11.741887,.18318717,38.264206,6,3,3,7,13,16,5732,3369,4554,2363,2363,2191
POL,PL,EU-SILC,2018,Total,,,,.89712119,.79050815,.92397243,.91175205,12.160461,.41098875,41.308788,6,3,3,7,13,16,24828,12730,25661,12098,12098,13563
POL,PL,EU-SILC,2018,wealth,,,1,.99393332,.99282211,.93326825,.9441002,12.277101,.35773021,41.259697,6,3,3,7,13,16,923,118,1544,805,805,739
POL,PL,EU-SILC,2018,wealth,,,2,.99019384,,.93639952,.94085342,12.380173,.41434532,40.014114,6,3,3,7,13,16,577,27,1492,550,550,942
POL,PL,EU-SILC,2018,wealth,,,3,.98731709,,.9701587,.95743942,12.487505,.45055667,40.198311,6,3,3,7,13,16,374,12,1141,362,362,779
POL,PL,EU-SILC,2018,wealth,,,4,.981314,,.95672423,.89022833,12.673141,.52920669,41.322182,6,3,3,7,13,16,197,2,770,195,195,575
POL,PL,EU-SILC,2018,wealth,,,5,1,,.98443305,.9439531,12.955454,.65988177,41.507446,6,3,3,7,13,16,99,5,604,94,94,510
POL,PL,EU-SILC,2018,wealth,,,,.88652366,.78746676,.91596216,.90558219,12.10532,.39068517,41.382977,6,3,3,7,13,16,22658,12566,20110,10092,10092,10018
POL,PL,EU-SILC,2018,sex,Female,,,.90522796,.8045944,.94004864,.92786765,12.411619,.51641601,42.955811,6,3,3,7,13,16,12143,6076,12950,6067,6067,6883
POL,PL,EU-SILC,2018,sex,Male,,,.88943005,.77717704,.90865231,.89643019,11.921673,.31032947,39.546658,6,3,3,7,13,16,12685,6654,12711,6031,6031,6680
POL,PL,EU-SILC,2018,location,,Cities,,.90530652,.79130167,.9410302,.92663479,12.393943,.56723046,42.355453,6,3,3,7,13,16,10071,4337,12016,5734,5734,6282
POL,PL,EU-SILC,2018,location,,Towns and suburbs,,.88943273,.79987174,.91886258,.89711338,12.02888,.37491655,41.731945,6,3,3,7,13,16,4324,2418,4360,1906,1906,2454
POL,PL,EU-SILC,2018,location,,Rural (EU LFS),,.89501512,.78543949,.91302097,.90688741,12.045577,.2988165,40.165665,6,3,3,7,13,16,10433,5975,9285,4458,4458,4827
POL,PL,EU-SILC,2018,sex wealth,Female,,1,.99476147,.98711193,.96429706,.96734482,12.526115,.42237398,40.801304,6,3,3,7,13,16,564,60,999,504,504,495
POL,PL,EU-SILC,2018,sex wealth,Female,,2,1,,.96397215,.97573417,12.822082,.5863024,39.601746,6,3,3,7,13,16,281,14,778,267,267,511
POL,PL,EU-SILC,2018,sex wealth,Female,,3,1,,.99714756,1,13.675818,.76393199,41.078918,6,3,3,7,13,16,116,7,427,109,109,318
POL,PL,EU-SILC,2018,sex wealth,Female,,4,1,,.98132575,.91316921,13.374907,.82087636,42.41658,6,3,3,7,13,16,59,0,238,59,59,179
POL,PL,EU-SILC,2018,sex wealth,Female,,5,,,1,,,.93673354,42.153687,6,3,3,7,13,16,27,2,195,25,25,170
POL,PL,EU-SILC,2018,sex wealth,Female,,,.89534098,.80148089,.93068105,.91929644,12.326873,.47495437,43.252716,6,3,3,7,13,16,11096,5993,10313,5103,5103,5210
POL,PL,EU-SILC,2018,sex wealth,Male,,1,.99264175,1,.87758595,.90665472,11.875955,.2283576,42.112247,6,3,3,7,13,16,359,58,545,301,301,244
POL,PL,EU-SILC,2018,sex wealth,Male,,2,.98170149,,.9076004,.91067737,11.997869,.21319123,40.515755,6,3,3,7,13,16,296,13,714,283,283,431
POL,PL,EU-SILC,2018,sex wealth,Male,,3,.9825325,,.95594358,.94203782,12.057486,.25831306,39.462582,6,3,3,7,13,16,258,5,714,253,253,461
POL,PL,EU-SILC,2018,sex wealth,Male,,4,.97315192,,.94435048,.88012344,12.36403,.37657326,40.572369,6,3,3,7,13,16,138,2,532,136,136,396
POL,PL,EU-SILC,2018,sex wealth,Male,,5,1,,.97711354,.92375451,12.555329,.52398968,41.189308,6,3,3,7,13,16,72,3,409,69,69,340
POL,PL,EU-SILC,2018,sex wealth,Male,,,.878075,.77425176,.90152144,.89222229,11.88949,.30747285,39.341225,6,3,3,7,13,16,11562,6573,9797,4989,4989,4808
POL,PL,EU-SILC,2018,location wealth,,Cities,1,.98890781,.98683828,.91304022,.92613047,12.602448,.40799847,43.021992,6,3,3,7,13,16,388,35,632,353,353,279
POL,PL,EU-SILC,2018,location wealth,,Cities,2,1,,.95868325,.95124561,12.685689,.50017983,40.30682,6,3,3,7,13,16,241,11,658,230,230,428
POL,PL,EU-SILC,2018,location wealth,,Cities,3,1,,.96016335,.97444069,12.842098,.58056313,40.445965,6,3,3,7,13,16,193,5,584,188,188,396
POL,PL,EU-SILC,2018,location wealth,,Cities,4,.96397012,,.96928996,.91024721,12.837513,.66513592,40.97728,6,3,3,7,13,16,119,2,463,117,117,346
POL,PL,EU-SILC,2018,location wealth,,Cities,5,1,,.99900579,1,13.665825,.74923247,41.009907,6,3,3,7,13,16,65,1,448,64,64,384
POL,PL,EU-SILC,2018,location wealth,,Cities,,.89460558,.78832626,.93451148,.92234164,12.305267,.55331725,42.598625,6,3,3,7,13,16,9065,4283,9231,4782,4782,4449
POL,PL,EU-SILC,2018,location wealth,,Towns and suburbs,1,.9878335,,.90931398,.95488393,12.086311,.34224269,42.390194,6,3,3,7,13,16,137,23,269,114,114,155
POL,PL,EU-SILC,2018,location wealth,,Towns and suburbs,2,1,,.93461084,.96239239,12.323668,.3473056,40.957417,6,3,3,7,13,16,95,8,251,87,87,164
POL,PL,EU-SILC,2018,location wealth,,Towns and suburbs,3,.96268976,,.99047559,.96268976,12.1947,.45820192,41.160419,6,3,3,7,13,16,47,0,171,47,47,124
POL,PL,EU-SILC,2018,location wealth,,Towns and suburbs,4,1,,.94432938,.8475157,12.047679,.44112244,42.279457,6,3,3,7,13,16,32,0,135,32,32,103
POL,PL,EU-SILC,2018,location wealth,,Towns and suburbs,5,,,.97100252,,,.56995863,42.534988,6,3,3,7,13,16,12,0,79,12,12,67
POL,PL,EU-SILC,2018,location wealth,,Towns and suburbs,,.88094544,.79769486,.91207188,.88808668,12.002658,.36233544,41.709381,6,3,3,7,13,16,4001,2387,3455,1614,1614,1841
POL,PL,EU-SILC,2018,location wealth,,Rural (EU LFS),1,.99847996,1,.95401371,.95115376,12.148137,.33452299,39.427162,6,3,3,7,13,16,398,60,643,338,338,305
POL,PL,EU-SILC,2018,location wealth,,Rural (EU LFS),2,.98187566,,.92231369,.92904019,12.232971,.37826729,39.364315,6,3,3,7,13,16,241,8,583,233,233,350
POL,PL,EU-SILC,2018,location wealth,,Rural (EU LFS),3,.98488885,,.9705286,.94197798,12.295464,.32292777,39.333534,6,3,3,7,13,16,134,7,386,127,127,259
POL,PL,EU-SILC,2018,location wealth,,Rural (EU LFS),4,1,,.9451347,.88325083,12.800199,.37693858,41.023701,6,3,3,7,13,16,46,0,172,46,46,126
POL,PL,EU-SILC,2018,location wealth,,Rural (EU LFS),5,,,.93195736,,,.30034423,41.876289,6,3,3,7,13,16,22,4,77,18,18,59
POL,PL,EU-SILC,2018,location wealth,,Rural (EU LFS),,.88366818,.78191054,.90416437,.90076774,12.004526,.28318238,40.204227,6,3,3,7,13,16,9592,5896,7424,3696,3696,3728
POL,PL,EU-SILC,2018,location sex,Female,Cities,,.91472751,.81153816,.95145059,.93696064,12.591171,.66690785,44.265205,6,3,3,7,13,16,5200,2118,6273,3082,3082,3191
POL,PL,EU-SILC,2018,location sex,Male,Cities,,.89613789,.77157873,.93104142,.91659641,12.202206,.47270659,40.202282,6,3,3,7,13,16,4871,2219,5743,2652,2652,3091
POL,PL,EU-SILC,2018,location sex,Female,Towns and suburbs,,.89384753,.80275929,.9282378,.9069072,12.231419,.43900746,43.308315,6,3,3,7,13,16,2108,1148,2223,960,960,1263
POL,PL,EU-SILC,2018,location sex,Male,Towns and suburbs,,.88533258,.79722369,.90988481,.8878929,11.838198,.31280637,40.039673,6,3,3,7,13,16,2216,1270,2137,946,946,1191
POL,PL,EU-SILC,2018,location sex,Female,Rural (EU LFS),,.90371597,.80112988,.93648916,.92951566,12.352157,.43047899,41.566517,6,3,3,7,13,16,4835,2810,4454,2025,2025,2429
POL,PL,EU-SILC,2018,location sex,Male,Rural (EU LFS),,.88682377,.77063048,.89080691,.88563097,11.757584,.17333591,38.735703,6,3,3,7,13,16,5598,3165,4831,2433,2433,2398
POL,PL,EU-SILC,2018,location sex wealth,Female,Cities,1,.99738616,,.93815953,.94985437,13.055847,.4596414,42.488358,6,3,3,7,13,16,249,21,418,228,228,190
POL,PL,EU-SILC,2018,location sex wealth,Female,Cities,2,1,,.99009627,.99463552,13.145467,.68152183,39.865387,6,3,3,7,13,16,132,9,360,123,123,237
POL,PL,EU-SILC,2018,location sex wealth,Female,Cities,3,1,,.99782509,1,13.63193,.85372889,41.066444,6,3,3,7,13,16,79,5,253,74,74,179
POL,PL,EU-SILC,2018,location sex wealth,Female,Cities,4,1,,.98474717,.9183594,13.424986,.91440368,42.360844,6,3,3,7,13,16,36,0,157,36,36,121
POL,PL,EU-SILC,2018,location sex wealth,Female,Cities,5,,,1,,,.94267631,41.33033,6,3,3,7,13,16,23,1,167,22,22,145
POL,PL,EU-SILC,2018,location sex wealth,Female,Cities,,.90507239,.80795979,.94264376,.93041778,12.451726,.6247617,44.793564,6,3,3,7,13,16,4681,2082,4918,2599,2599,2319
POL,PL,EU-SILC,2018,location sex wealth,Male,Cities,1,.97675425,,.87236297,.89310777,11.971335,.30980423,44.060097,6,3,3,7,13,16,139,14,214,125,125,89
POL,PL,EU-SILC,2018,location sex wealth,Male,Cities,2,1,,.92447782,.91184747,12.268209,.28347656,40.929333,6,3,3,7,13,16,109,2,298,107,107,191
POL,PL,EU-SILC,2018,location sex wealth,Male,Cities,3,1,,.93433839,.96107793,12.429165,.37105292,39.807236,6,3,3,7,13,16,114,0,331,114,114,217
POL,PL,EU-SILC,2018,location sex wealth,Male,Cities,4,.9509846,,.96069086,.90727836,12.622511,.50764686,39.746151,6,3,3,7,13,16,83,2,306,81,81,225
POL,PL,EU-SILC,2018,location sex wealth,Male,Cities,5,1,,.99836242,1,13.193338,.62274337,40.816582,6,3,3,7,13,16,42,0,281,42,42,239
POL,PL,EU-SILC,2018,location sex wealth,Male,Cities,,.88424158,.76939678,.92641681,.91415077,12.156729,.48341817,40.072048,6,3,3,7,13,16,4384,2201,4313,2183,2183,2130
POL,PL,EU-SILC,2018,location sex wealth,Female,Towns and suburbs,1,.97502911,,.94518059,.95471191,12.263138,.33847016,41.972073,6,3,3,7,13,16,72,10,163,62,62,101
POL,PL,EU-SILC,2018,location sex wealth,Female,Towns and suburbs,2,1,,.93252057,.95155966,12.571112,.41953248,40.120579,6,3,3,7,13,16,46,1,146,45,45,101
POL,PL,EU-SILC,2018,location sex wealth,Female,Towns and suburbs,3,,,1,,,.67285436,41.637741,6,3,3,7,13,16,14,0,79,14,14,65
POL,PL,EU-SILC,2018,location sex wealth,Female,Towns and suburbs,4,,,.9505856,,,,43.020023,6,3,3,7,13,16,10,0,38,10,10,28
POL,PL,EU-SILC,2018,location sex wealth,Female,Towns and suburbs,5,,,,,,,43.862637,6,3,3,7,13,16,1,0,19,1,1,18
POL,PL,EU-SILC,2018,location sex wealth,Female,Towns and suburbs,,.88698733,.80155593,.9213407,.90173191,12.200378,.41777992,43.509544,6,3,3,7,13,16,1965,1137,1778,828,828,950
POL,PL,EU-SILC,2018,location sex wealth,Male,Towns and suburbs,1,1,,.85775977,.95505762,11.907802,.34916046,43.111053,6,3,3,7,13,16,65,13,106,52,52,54
POL,PL,EU-SILC,2018,location sex wealth,Male,Towns and suburbs,2,1,,.93755943,.97415447,12.054996,.23106606,42.045639,6,3,3,7,13,16,49,7,105,42,42,63
POL,PL,EU-SILC,2018,location sex wealth,Male,Towns and suburbs,3,.94918221,,.98235351,.94918221,11.927165,.21911532,40.682816,6,3,3,7,13,16,33,0,92,33,33,59
POL,PL,EU-SILC,2018,location sex wealth,Male,Towns and suburbs,4,,,.94119537,,,.35056558,41.793591,6,3,3,7,13,16,22,0,97,22,22,75
POL,PL,EU-SILC,2018,location sex wealth,Male,Towns and suburbs,5,,,.96452457,,,.48524845,41.96027,6,3,3,7,13,16,11,0,60,11,11,49
POL,PL,EU-SILC,2018,location sex wealth,Male,Towns and suburbs,,.87520355,.79412836,.90312392,.87464976,11.807954,.30964765,39.7369,6,3,3,7,13,16,2036,1250,1677,786,786,891
POL,PL,EU-SILC,2018,location sex wealth,Female,Rural (EU LFS),1,.99768209,,.98448008,.97856116,12.322968,.438364,39.003441,6,3,3,7,13,16,243,29,418,214,214,204
POL,PL,EU-SILC,2018,location sex wealth,Female,Rural (EU LFS),2,1,,.95929891,.97309041,12.721147,.59567106,39.113731,6,3,3,7,13,16,103,4,272,99,99,173
POL,PL,EU-SILC,2018,location sex wealth,Female,Rural (EU LFS),3,,,.99376994,,,.70912451,40.63467,6,3,3,7,13,16,23,2,95,21,21,74
POL,PL,EU-SILC,2018,location sex wealth,Female,Rural (EU LFS),4,,,1,,,.80290675,41.904747,6,3,3,7,13,16,13,0,43,13,13,30
POL,PL,EU-SILC,2018,location sex wealth,Female,Rural (EU LFS),5,,,,,,,43.825138,6,3,3,7,13,16,3,1,9,2,2,7
POL,PL,EU-SILC,2018,location sex wealth,Female,Rural (EU LFS),,.89249015,.79739356,.92605865,.91839772,12.287234,.39234787,41.783703,6,3,3,7,13,16,4450,2774,3617,1676,1676,1941
POL,PL,EU-SILC,2018,location sex wealth,Male,Rural (EU LFS),1,1,1,.89053613,.89576644,11.794824,.11064529,40.220207,6,3,3,7,13,16,155,31,225,124,124,101
POL,PL,EU-SILC,2018,location sex wealth,Male,Rural (EU LFS),2,.96738714,,.88863367,.89429814,11.847951,.15897137,39.628872,6,3,3,7,13,16,138,4,311,134,134,177
POL,PL,EU-SILC,2018,location sex wealth,Male,Rural (EU LFS),3,.98089039,,.9631952,.92720985,11.848595,.18823895,38.570034,6,3,3,7,13,16,111,5,291,106,106,185
POL,PL,EU-SILC,2018,location sex wealth,Male,Rural (EU LFS),4,1,,.92188215,.81291264,12.099467,.21607895,40.609554,6,3,3,7,13,16,33,0,129,33,33,96
POL,PL,EU-SILC,2018,location sex wealth,Male,Rural (EU LFS),5,,,.92228746,,,.21150483,41.327526,6,3,3,7,13,16,19,3,68,16,16,52
POL,PL,EU-SILC,2018,location sex wealth,Male,Rural (EU LFS),,.87536699,.76736236,.88275355,.88415372,11.738111,.17255852,38.555241,6,3,3,7,13,16,5142,3122,3807,2020,2020,1787
POL,PL,EU-SILC,2019,Total,,,,.92126906,.85081822,.91952336,.90753841,12.117995,.399894,41.542042,6,3,3,7,13,16,21179,10916,22304,10263,10263,12041
POL,PL,EU-SILC,2019,wealth,,,1,.99150407,.98197836,.92619711,.94300264,12.244208,.32469213,41.642891,6,3,3,7,13,16,776,80,1437,696,696,741
POL,PL,EU-SILC,2019,wealth,,,2,.98664069,,.94434786,.92563814,12.302158,.41839835,40.30661,6,3,3,7,13,16,385,21,995,364,364,631
POL,PL,EU-SILC,2019,wealth,,,3,.97399426,,.94975281,.94116342,12.256848,.42138395,40.458332,6,3,3,7,13,16,303,15,939,288,288,651
POL,PL,EU-SILC,2019,wealth,,,4,.99048364,,.94429976,.90967363,12.75216,.48601666,41.28231,6,3,3,7,13,16,223,3,805,220,220,585
POL,PL,EU-SILC,2019,wealth,,,5,1,,.96763629,.98112309,13.345402,.64742923,41.031219,6,3,3,7,13,16,86,5,518,81,81,437
POL,PL,EU-SILC,2019,wealth,,,,.91399127,.84918773,.91301256,.90132248,12.061586,.38463154,41.624359,6,3,3,7,13,16,19406,10792,17610,8614,8614,8996
POL,PL,EU-SILC,2019,sex,Female,,,.93023491,.86500132,.94067919,.93230277,12.402756,.50159961,43.189156,6,3,3,7,13,16,10319,5244,11226,5075,5075,6151
POL,PL,EU-SILC,2019,sex,Male,,,.91277438,.83739692,.8993485,.88404989,11.847906,.30248579,39.778934,6,3,3,7,13,16,10860,5672,11078,5188,5188,5890
POL,PL,EU-SILC,2019,location,,Cities,,.9248597,.84145653,.94134563,.92629182,12.391472,.56701845,42.56377,6,3,3,7,13,16,8526,3648,10614,4878,4878,5736
POL,PL,EU-SILC,2019,location,,Towns and suburbs,,.90947092,.84891176,.90716809,.88403141,11.928717,.31665936,41.952339,6,3,3,7,13,16,4774,2820,4553,1954,1954,2599
POL,PL,EU-SILC,2019,location,,Rural (EU LFS),,.925605,.85862249,.90829539,.90529513,12.007939,.29952341,40.226986,6,3,3,7,13,16,7879,4448,7137,3431,3431,3706
POL,PL,EU-SILC,2019,sex wealth,Female,,1,.99636614,.97055763,.96175355,.96502137,12.457258,.43585414,41.041103,6,3,3,7,13,16,471,47,928,424,424,504
POL,PL,EU-SILC,2019,sex wealth,Female,,2,1,,.9792093,.95398241,12.876132,.5846808,40.207211,6,3,3,7,13,16,174,9,505,165,165,340
POL,PL,EU-SILC,2019,sex wealth,Female,,3,1,,.99100655,1,12.889886,.72650433,40.719387,6,3,3,7,13,16,97,3,379,94,94,285
POL,PL,EU-SILC,2019,sex wealth,Female,,4,1,,.98638153,1,14.234667,.77712429,42.416401,6,3,3,7,13,16,54,0,257,54,54,203
POL,PL,EU-SILC,2019,sex wealth,Female,,5,,,1,,,.96350324,41.496468,6,3,3,7,13,16,25,0,171,25,25,146
POL,PL,EU-SILC,2019,sex wealth,Female,,,.92318374,.86359859,.93120164,.92456937,12.32068,.46027711,43.480049,6,3,3,7,13,16,9498,5185,8986,4313,4313,4673
