survey_uis,iso_code3,country,year_uis,group,category,comp_prim_uis,comp_lowsec_uis,comp_upsec_uis,metadata,note_source
EU-SILC,SWE,Sweden,2014,wealth,quintile 4,,100,96.849998,"Sweden EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,SWE,Sweden,2014,sex,male,,100,91.629997,"Sweden EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,SWZ,Swaziland,2006,wealth,quintile 3,67.535461,39.30862,17.879021,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,wealth,quintile 4,72.776863,46.20372,27.88501,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,poorest by sex,poorest male,32.01371,15.39316,5.4274802,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,sex,female,72.380951,39.003262,23.98275,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,poorest by sex,poorest female,34.976231,18.340851,14.17517,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,location,urban,82.082283,52.091042,40.492699,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,wealth,quintile 5,83.413429,63.553749,48.569519,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,wealth,quintile 1,33.3997,17.05393,10.3591,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,total,total,64.666428,40.17765,25.32159,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,wealth,quintile 2,59.726379,25.07542,12.33848,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,sex,male,57.350201,41.575001,26.961531,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,SWZ,Swaziland,2006,location,rural,60.94582,36.4492,19.981079,Swaziland DHS 2006-07. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,wealth,quintile 4,75.047997,55.549961,32.271919,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,poorest by sex,poorest female,55.785839,28.26931,10.21499,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,wealth,quintile 1,44.895039,25.84981,8.9678898,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,sex,male,58.679249,42.875179,27.42301,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,wealth,quintile 2,57.502949,40.196972,18.832609,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,location,rural,63.070541,42.506039,22.561319,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,sex,female,73.750923,51.879311,28.732361,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,wealth,quintile 5,89.230553,68.123543,49.650509,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,poorest by sex,poorest male,33.291382,23.45858,6.96418,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,location,urban,81.826736,62.167042,41.098019,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,total,total,66.182648,47.358669,28.115801,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2010,wealth,quintile 3,67.44735,39.479488,24.944111,Swaziland MICS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,location,urban,86.141388,68.504349,43.634281,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,poorest by sex,poorest male,49.703758,25.66832,11.04502,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,wealth,quintile 5,89.913567,77.347717,56.815701,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,sex,male,64.053902,47.09634,31.092489,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,total,total,70.226799,50.532059,32.302029,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,wealth,quintile 3,70.694153,46.119701,33.138062,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,poorest by sex,poorest female,56.4044,24.250441,12.53925,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,location,rural,66.211441,45.417679,27.590851,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,wealth,quintile 2,62.083561,41.348888,19.07596,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,wealth,quintile 1,53.008801,25.027309,11.72805,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,sex,female,76.721321,54.332512,33.420319,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SWZ,Swaziland,2014,wealth,quintile 4,84.07473,64.517281,35.068508,Swaziland MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,wealth,quintile 3,96.432243,45.67836,25.394449,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,location,urban,96.490013,50.968369,33.16032,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,total,total,95.584747,46.024029,28.496679,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,wealth,quintile 1,89.949364,23.54417,9.8368597,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,wealth,quintile 5,98.398033,68.58342,51.63044,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,wealth,quintile 4,97.647392,50.92704,31.35198,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,location,rural,94.64415,40.547871,23.06143,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,wealth,quintile 2,95.912903,39.598911,20.677311,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,poorest by sex,poorest female,85.435867,15.75515,8.3056297,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,sex,male,96.406029,45.255371,26.614849,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,poorest by sex,poorest male,94.279289,30.42391,11.11061,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,SYR,Syrian Arab Republic,2006,sex,female,94.739189,46.921398,30.87027,Syrian Arab Republic MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TCD,Chad,2000,wealth,quintile 1,5.3000002,1.21,.73000002,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,location,rural,8.21,1.1799999,.34,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,wealth,quintile 3,8.1300001,.66000003,.36000001,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,sex,female,13.28,4.75,2.3099999,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,wealth,quintile 2,8.6800003,2.79,0,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,wealth,quintile 4,15.69,5.0599999,2.47,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,total,total,18.1,10.1,5.4000001,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,sex,male,23.24,18.84,10.97,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,location,urban,43.799999,29.799999,16.129999,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2000,wealth,quintile 5,44.93,29.290001,18.18,"Chad MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,TCD,Chad,2004,wealth,quintile 2,8.9515495,.38578999,0,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,location,urban,47.294659,26.612341,12.85039,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,total,total,18.80825,8.6730003,3.96808,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,wealth,quintile 4,17.77367,5.3903198,1.21854,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,location,rural,10.06469,2.48542,.79926002,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,poorest by sex,poorest male,.35394999,0,0,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,sex,male,25.218439,14.07201,6.0967002,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,wealth,quintile 5,48.441502,26.15176,14.7024,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,poorest by sex,poorest female,.11403,0,0,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,wealth,quintile 3,11.85904,3.1577001,.47310001,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,wealth,quintile 1,.22318999,0,0,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
DHS,TCD,Chad,2004,sex,female,12.91138,4.3523302,1.95377,Chad DHS 2004. The survey collected data on school attendance for age 6-24 and educational attainment for age 6 and above.,
MICS,TCD,Chad,2010,location,urban,46.490002,26.09,15.98,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,location,rural,20.08,5.02,.60000002,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,wealth,quintile 1,15.14,1.05,.51999998,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,wealth,quintile 4,27.41,8.9899998,1.78,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,wealth,quintile 2,14.98,3.74,.090000004,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,total,total,27.219999,11.54,5.6700001,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,wealth,quintile 5,51.400002,29.860001,17.190001,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,sex,female,23.18,6.98,3.1300001,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,sex,male,30.879999,17.67,8.7200003,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TCD,Chad,2010,wealth,quintile 3,21.98,4.4000001,1.1900001,"Chad MICS 2010. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,TCD,Chad,2014,sex,female,23.72016,9.9951,5.4885702,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,location,urban,53.32626,36.34531,25.653749,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,wealth,quintile 3,19.03005,5.34269,2.7158501,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,total,total,27.321461,13.89845,9.8074303,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,poorest by sex,poorest male,19.04707,8.1024704,1.53698,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,wealth,quintile 5,57.098049,38.88036,27.31056,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,wealth,quintile 2,17.6453,4.7453599,2.23809,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,location,rural,18.5655,5.4073901,2.0170901,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,wealth,quintile 4,20.032009,7.2715502,3.1981699,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,wealth,quintile 1,15.31424,4.8103399,.65333998,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,sex,male,30.584169,18.233919,14.63806,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TCD,Chad,2014,poorest by sex,poorest female,11.77503,1.9662499,0,Chad DHS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2000,wealth,quintile 2,24.93,8.8299999,0,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,sex,female,35.450001,5.46,.47,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,wealth,quintile 4,46.380001,8.6099997,0,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,total,total,42.959999,11.69,.77999997,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,wealth,quintile 1,26.02,3.3599999,.40000001,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,wealth,quintile 5,65.830002,23.219999,2.4400001,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,location,urban,58.380001,18.92,1.61,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,location,rural,31.379999,4.8699999,0,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,wealth,quintile 3,36.830002,5.3200002,0,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2000,sex,male,48.740002,17.25,1.1,"Togo MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TGO,Togo,2006,location,urban,77.498413,45.559582,15.51496,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,sex,male,61.774719,36.637531,11.67769,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,wealth,quintile 4,74.668213,35.01646,10.32755,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,total,total,60.79055,29.44825,9.4163303,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,poorest by sex,poorest female,23.793671,.35268,0,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,wealth,quintile 2,42.405029,10.507,.77753001,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,wealth,quintile 5,82.124977,53.287239,19.298059,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,wealth,quintile 3,58.74564,22.105789,2.62744,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,wealth,quintile 1,34.103699,5.4995098,1.71523,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,location,rural,48.097988,12.79003,1.91634,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,sex,female,59.202721,21.08107,6.8934002,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2006,poorest by sex,poorest male,38.511219,9.1556702,2.9604001,Togo MICS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TGO,Togo,2010,total,total,57.444611,26.85206,9.7042599,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,wealth,quintile 1,29.649691,3.1121299,.61137998,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,sex,male,60.76244,35.360538,12.44996,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,poorest by sex,poorest male,33.372452,6.0734901,1.36013,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,poorest by sex,poorest female,23.77396,0,0,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,wealth,quintile 2,41.80265,9.1697798,.99395001,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,wealth,quintile 4,71.381393,35.81506,10.87153,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,wealth,quintile 3,57.37215,16.27643,5.04387,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,wealth,quintile 5,81.187508,50.249409,19.30014,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,location,rural,46.11277,13.28685,2.2746301,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,sex,female,53.489731,18.854891,7.2400098,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TGO,Togo,2010,location,urban,75.043213,41.019279,16.360371,Togo MICS 2010. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,total,total,61.287251,23.87192,15.00666,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,wealth,quintile 1,40.531441,5.3288898,.88919002,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,wealth,quintile 3,66.557426,15.5803,1.50798,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,sex,male,64.554199,28.87005,20.52783,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,wealth,quintile 5,83.683189,49.959949,31.04685,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,poorest by sex,poorest female,34.047161,2.34554,0,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,poorest by sex,poorest male,45.628609,7.3387699,1.71972,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,wealth,quintile 4,73.650131,30.64912,16.276951,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,sex,female,57.59164,18.57448,10.00675,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,location,urban,77.494408,40.037579,24.92557,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,location,rural,51.874081,11.56046,3.4258201,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TGO,Togo,2014,wealth,quintile 2,45.40353,10.64442,3.4699199,Togo DHS 2013-14. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
IPUMS-International,THA,Thailand,2000,location,rural,95.231262,69.675163,26.36492,"Thailand Population and Housing Census 2000. IPUMS-International, National Statistical Office.",
IPUMS-International,THA,Thailand,2000,total,total,95.580833,73.680977,36.238449,"Thailand Population and Housing Census 2000. IPUMS-International, National Statistical Office.",
IPUMS-International,THA,Thailand,2000,location,urban,96.484077,82.332474,54.18058,"Thailand Population and Housing Census 2000. IPUMS-International, National Statistical Office.",
IPUMS-International,THA,Thailand,2000,sex,male,94.999207,70.611847,33.473518,"Thailand Population and Housing Census 2000. IPUMS-International, National Statistical Office.",
IPUMS-International,THA,Thailand,2000,sex,female,96.168571,76.864594,39.121761,"Thailand Population and Housing Census 2000. IPUMS-International, National Statistical Office.",
MICS,THA,Thailand,2005,location,rural,97.68,85.339996,49.049999,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,wealth,quintile 1,96.93,77.010002,29.68,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,wealth,quintile 3,97.25,86.529999,55.02,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,sex,male,97.309998,83.800003,51.400002,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,wealth,quintile 4,97.559998,89.199997,60.540001,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,location,urban,97.639999,88.599998,67.389999,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,total,total,97.669998,86.309998,54.830002,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,wealth,quintile 2,97.5,82.790001,40.93,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,sex,female,98.040001,88.93,58.470001,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2005,wealth,quintile 5,99.309998,94.57,81.809998,"Thailand MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,THA,Thailand,2013,sex,female,98.777367,92.559219,58.42622,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,location,urban,98.008827,87.485542,61.778191,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,wealth,quintile 5,99.466133,96.283813,80.552139,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,wealth,quintile 3,97.542503,80.956284,51.446861,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,wealth,quintile 2,97.194847,84.459473,39.160259,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,location,rural,98.221207,85.436707,46.79594,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,total,total,98.135201,86.327904,54.149559,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,wealth,quintile 1,97.858757,78.627693,28.65687,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,poorest by sex,poorest female,98.906601,89.597137,43.87537,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,wealth,quintile 4,98.717827,91.236237,63.131802,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2013,poorest by sex,poorest male,96.97821,67.682182,15.90742,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
