survey,iso_code3,country,year,group,category,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m
DHS,PHL,Philippines,2008,poorest by sex,poorest female,72.48264312744141,35.9058837890625,25.36350440979004
DHS,PHL,Philippines,2008,poorest by sex,poorest male,49.95431900024414,20.89375495910645,18.21102333068848
DHS,PHL,Philippines,2008,sex,female,89.75436401367188,76.82769775390625,71.67604827880859
DHS,PHL,Philippines,2008,sex,male,79.92593383789063,59.79320907592773,56.69865417480469
DHS,PHL,Philippines,2008,total,total,84.73048400878906,67.96304321289063,64.09492492675781
DHS,PHL,Philippines,2008,wealth,quintile 1,60.1346321105957,26.77182769775391,21.30430603027344
DHS,PHL,Philippines,2008,wealth,quintile 2,82.94068908691406,57.35573577880859,48.95638275146484
DHS,PHL,Philippines,2008,wealth,quintile 3,91.10945129394531,73.31177520751953,70.33310699462891
DHS,PHL,Philippines,2008,wealth,quintile 4,95.45779418945313,81.58193206787109,78.38815307617188
DHS,PHL,Philippines,2008,wealth,quintile 5,96.54042053222656,87.80615234375,86.18293762207031
DHS,PHL,Philippines,2013,location,rural,85.38674926757813,65.83620452880859,60.04507446289063
DHS,PHL,Philippines,2013,location,urban,89.92646026611328,76.71766662597656,74.41255187988281
DHS,PHL,Philippines,2013,poorest by sex,poorest female,80.34512329101563,55.46814727783203,37.71512603759766
DHS,PHL,Philippines,2013,poorest by sex,poorest male,57.87467193603516,28.68612480163574,23.22537231445313
DHS,PHL,Philippines,2013,sex,female,92.89826202392578,82.29416656494141,76.10940551757813
DHS,PHL,Philippines,2013,sex,male,81.87631225585938,61.4957160949707,59.50749588012695
DHS,PHL,Philippines,2013,total,total,87.44683837890625,71.26750183105469,67.47135162353516
DHS,PHL,Philippines,2013,wealth,quintile 1,67.86119842529297,39.306396484375,29.27903747558594
DHS,PHL,Philippines,2013,wealth,quintile 2,86.76365661621094,61.44248962402344,54.25294494628906
DHS,PHL,Philippines,2013,wealth,quintile 3,93.43817138671875,75.49860382080078,72.70275115966797
DHS,PHL,Philippines,2013,wealth,quintile 4,95.60910797119141,84.47537231445313,82.18489074707031
DHS,PHL,Philippines,2013,wealth,quintile 5,98.21005249023438,92.00043487548828,90.90611267089844
DHS,PHL,Philippines,2017,location,rural,90.93720245361328,77.8614501953125,73.92948913574219
DHS,PHL,Philippines,2017,location,urban,93.21056365966797,84.53385162353516,82.77598571777344
DHS,PHL,Philippines,2017,poorest by sex,poorest female,88.61463928222656,67.70059204101563,55.65507507324219
DHS,PHL,Philippines,2017,poorest by sex,poorest male,71.49613952636719,39.86103057861328,41.86534118652344
DHS,PHL,Philippines,2017,sex,female,95.18979644775391,87.72409057617188,83.44008636474609
DHS,PHL,Philippines,2017,sex,male,89.02420043945313,74.86057281494141,73.93855285644531
DHS,PHL,Philippines,2017,total,total,91.87399291992188,80.97148895263672,78.32149505615234
DHS,PHL,Philippines,2017,wealth,quintile 1,79.26912689208984,51.86494064331055,47.68901062011719
DHS,PHL,Philippines,2017,wealth,quintile 2,92.14099884033203,76.24333190917969,71.00526428222656
DHS,PHL,Philippines,2017,wealth,quintile 3,94.27280426025391,86.6444091796875,82.37056732177734
DHS,PHL,Philippines,2017,wealth,quintile 4,96.56607818603516,91.18653869628906,89.32276153564453
DHS,PHL,Philippines,2017,wealth,quintile 5,98.70587921142578,95.36867523193359,94.09723663330078
DHS,PNG,Papua New Guinea,2017,location,rural,59.07309722900391,31.68072319030762,14.31337451934815
DHS,PNG,Papua New Guinea,2017,location,urban,80.19129943847656,53.11327743530273,34.98046493530273
DHS,PNG,Papua New Guinea,2017,poorest by sex,poorest female,37.70114898681641,5.686826705932617,.1553953886032105
DHS,PNG,Papua New Guinea,2017,poorest by sex,poorest male,41.53243255615234,11.29514312744141,3.099277257919312
DHS,PNG,Papua New Guinea,2017,sex,female,62.34516906738281,34.6462287902832,16.04937553405762
DHS,PNG,Papua New Guinea,2017,sex,male,61.27587509155273,34.79581069946289,18.33752632141113
DHS,PNG,Papua New Guinea,2017,total,total,61.77608489990234,34.72401809692383,17.13714027404785
DHS,PNG,Papua New Guinea,2017,wealth,quintile 1,39.68573760986328,8.598155975341797,1.645206093788147
DHS,PNG,Papua New Guinea,2017,wealth,quintile 2,50.21562576293945,19.82000541687012,4.677477836608887
DHS,PNG,Papua New Guinea,2017,wealth,quintile 3,59.1578369140625,27.14601707458496,10.78739643096924
DHS,PNG,Papua New Guinea,2017,wealth,quintile 4,68.61089324951172,37.80727386474609,16.20257759094238
DHS,PNG,Papua New Guinea,2017,wealth,quintile 5,84.0048828125,62.29150390625,40.08302688598633
EU-SILC,POL,Poland,2005,location,intermediate or densely populated area,99.90537261962891,91.14756011962891,95.21123504638672
EU-SILC,POL,Poland,2005,location,thinly populated area,100,89.03920745849609,88.43965148925781
EU-SILC,POL,Poland,2005,poorest by sex,poorest female,99.89716339111328,92.04150390625,93.95902252197266
EU-SILC,POL,Poland,2005,poorest by sex,poorest male,100,87.59034729003906,88.98569488525391
EU-SILC,POL,Poland,2005,sex,female,99.90465545654297,92.26544189453125,94.45979309082031
EU-SILC,POL,Poland,2005,sex,male,100,88.08663177490234,89.71649932861328
EU-SILC,POL,Poland,2005,total,total,99.95361328125,90.12481689453125,92.09823608398438
EU-SILC,POL,Poland,2005,wealth,quintile 1,99.94906616210938,89.74454498291016,91.50053405761719
EU-SILC,POL,Poland,2005,wealth,quintile 2,100,93.94832611083984,98.19100189208984
EU-SILC,POL,Poland,2007,location,intermediate or densely populated area,99.55071258544922,97.07937622070313,95.49188232421875
EU-SILC,POL,Poland,2007,location,thinly populated area,99.747802734375,98.56714630126953,91.97591400146484
EU-SILC,POL,Poland,2007,poorest by sex,poorest female,100,98.36285400390625,96.29461669921875
EU-SILC,POL,Poland,2007,poorest by sex,poorest male,99.67396545410156,96.6986083984375,89.41922760009766
EU-SILC,POL,Poland,2007,sex,female,99.57832336425781,98.48799133300781,96.56089782714844
EU-SILC,POL,Poland,2007,sex,male,99.73258972167969,97.19529724121094,91.25791931152344
EU-SILC,POL,Poland,2007,total,total,99.65618133544922,97.83930969238281,93.84897613525391
EU-SILC,POL,Poland,2007,wealth,quintile 1,99.83320617675781,97.52436065673828,92.80579376220703
EU-SILC,POL,Poland,2007,wealth,quintile 2,98.73752593994141,99.31271362304688,97.61531829833984
EU-SILC,POL,Poland,2007,wealth,quintile 3,,98.82197570800781,100
EU-SILC,POL,Poland,2009,location,intermediate or densely populated area,100,97.76190185546875,94.14695739746094
EU-SILC,POL,Poland,2009,location,thinly populated area,99.75164794921875,98.450927734375,91.94966888427734
EU-SILC,POL,Poland,2009,poorest by sex,poorest female,99.53124237060547,97.32660675048828,93.95326232910156
EU-SILC,POL,Poland,2009,poorest by sex,poorest male,100,97.79247283935547,86.57328033447266
EU-SILC,POL,Poland,2009,sex,female,99.73390197753906,97.9775390625,95.95914459228516
EU-SILC,POL,Poland,2009,sex,male,100,98.22738647460938,90.1602783203125
EU-SILC,POL,Poland,2009,total,total,99.86526489257813,98.10814666748047,93.09201049804688
EU-SILC,POL,Poland,2009,wealth,quintile 1,99.76211547851563,97.56546783447266,90.55988311767578
EU-SILC,POL,Poland,2009,wealth,quintile 2,100,98.64811706542969,96.06649017333984
EU-SILC,POL,Poland,2009,wealth,quintile 3,100,100,93.52825927734375
EU-SILC,POL,Poland,2011,location,intermediate or densely populated area,100,98.21131896972656,93.35775756835938
EU-SILC,POL,Poland,2011,location,thinly populated area,100,98.14376831054688,92.73136901855469
EU-SILC,POL,Poland,2011,poorest by sex,poorest female,100,99.51818084716797,93.58486938476563
EU-SILC,POL,Poland,2011,poorest by sex,poorest male,100,95.55667877197266,87.58497619628906
EU-SILC,POL,Poland,2011,sex,female,100,99.27275848388672,95.18764495849609
EU-SILC,POL,Poland,2011,sex,male,100,97.05876922607422,91.07408142089844
EU-SILC,POL,Poland,2011,total,total,100,98.1748046875,93.06175994873047
EU-SILC,POL,Poland,2011,wealth,quintile 1,100,97.56523132324219,90.60166168212891
EU-SILC,POL,Poland,2011,wealth,quintile 2,100,99.355712890625,95.68010711669922
EU-SILC,POL,Poland,2011,wealth,quintile 3,100,100,95.41044616699219
EU-SILC,POL,Poland,2013,location,intermediate or densely populated area,99.72015380859375,98.46751403808594,93.60726928710938
EU-SILC,POL,Poland,2013,location,thinly populated area,100,98.64309692382813,92.50662994384766
EU-SILC,POL,Poland,2013,poorest by sex,poorest female,100,99.00321960449219,91.74428558349609
EU-SILC,POL,Poland,2013,poorest by sex,poorest male,99.60916900634766,97.17610168457031,87.6168212890625
EU-SILC,POL,Poland,2013,sex,female,100,99.43916320800781,95.09580230712891
EU-SILC,POL,Poland,2013,sex,male,99.74696350097656,97.68632507324219,91.06894683837891
EU-SILC,POL,Poland,2013,total,total,99.86266326904297,98.55499267578125,93.10606384277344
EU-SILC,POL,Poland,2013,wealth,quintile 1,99.78009796142578,98.06211090087891,89.75296020507813
EU-SILC,POL,Poland,2013,wealth,quintile 2,100,99.78174591064453,96.15842437744141
EU-SILC,POL,Poland,2013,wealth,quintile 3,,97.64842224121094,99.21906280517578
EU-SILC,POL,Poland,2015,location,intermediate or densely populated area,100,98.80001831054688,93.48516082763672
EU-SILC,POL,Poland,2015,location,thinly populated area,99.85247039794922,99.04454040527344,89.55625915527344
EU-SILC,POL,Poland,2015,poorest by sex,poorest female,100,99.85411071777344,93.10518646240234
EU-SILC,POL,Poland,2015,poorest by sex,poorest male,100,98.77775573730469,81.43775177001953
EU-SILC,POL,Poland,2015,sex,female,100,99.49184417724609,95.10500335693359
EU-SILC,POL,Poland,2015,sex,male,99.85685729980469,98.34839630126953,88.08780670166016
EU-SILC,POL,Poland,2015,total,total,99.91973114013672,98.93089294433594,91.59181976318359
EU-SILC,POL,Poland,2015,wealth,quintile 1,100,99.31562805175781,87.48900604248047
EU-SILC,POL,Poland,2015,wealth,quintile 2,99.78610229492188,98.28871154785156,94.52256011962891
EU-SILC,POL,Poland,2015,wealth,quintile 3,100,100,98.00678253173828
EU-SILC,POL,Poland,2017,location,intermediate or densely populated area,99.88935089111328,98.47860717773438,93.46383666992188
EU-SILC,POL,Poland,2017,location,thinly populated area,100,96.58805084228516,91.03634643554688
EU-SILC,POL,Poland,2017,poorest by sex,poorest female,100,95.33946228027344,89.25849914550781
EU-SILC,POL,Poland,2017,poorest by sex,poorest male,100,97.69308471679688,91.56597137451172
EU-SILC,POL,Poland,2017,sex,female,100,97.69797515869141,93.27816009521484
EU-SILC,POL,Poland,2017,sex,male,99.88594055175781,97.40645599365234,91.19155883789063
EU-SILC,POL,Poland,2017,total,total,99.94094848632813,97.54850006103516,92.25605773925781
EU-SILC,POL,Poland,2017,wealth,quintile 1,100,96.5789794921875,90.36137390136719
EU-SILC,POL,Poland,2017,wealth,quintile 2,99.86808013916016,98.26415252685547,93.09937286376953
EU-SILC,POL,Poland,2017,wealth,quintile 3,100,98.67871856689453,95.35305023193359
EU-SILC,PRT,Portugal,2005,location,intermediate or densely populated area,100,80.55216979980469,50.73065948486328
EU-SILC,PRT,Portugal,2005,location,thinly populated area,,79.86640930175781,56.05047988891602
EU-SILC,PRT,Portugal,2005,poorest by sex,poorest female,,79.00470733642578,60.40171432495117
EU-SILC,PRT,Portugal,2005,poorest by sex,poorest male,,72.82759857177734,42.99076461791992
EU-SILC,PRT,Portugal,2005,sex,female,100,84.29026794433594,59.32601165771484
EU-SILC,PRT,Portugal,2005,sex,male,100,76.46261596679688,44.42100143432617
EU-SILC,PRT,Portugal,2005,total,total,100,80.37351989746094,51.93088531494141
EU-SILC,PRT,Portugal,2005,wealth,quintile 1,,76.03533172607422,51.75464630126953
EU-SILC,PRT,Portugal,2005,wealth,quintile 2,,76.72689819335938,45.90287780761719
EU-SILC,PRT,Portugal,2005,wealth,quintile 3,,89.65573120117188,51.67494964599609
EU-SILC,PRT,Portugal,2005,wealth,quintile 4,,,83.53294372558594
EU-SILC,PRT,Portugal,2007,location,intermediate or densely populated area,100,81.46796417236328,50.98648834228516
EU-SILC,PRT,Portugal,2007,location,thinly populated area,,86.44072723388672,47.81182479858398
EU-SILC,PRT,Portugal,2007,poorest by sex,poorest female,,77.14108276367188,42.08955001831055
EU-SILC,PRT,Portugal,2007,poorest by sex,poorest male,,48.78696823120117,27.51509475708008
EU-SILC,PRT,Portugal,2007,sex,female,100,90.7061767578125,63.41236114501953
EU-SILC,PRT,Portugal,2007,sex,male,100,73.71516418457031,38.63673400878906
EU-SILC,PRT,Portugal,2007,total,total,100,82.52977752685547,50.19374465942383
EU-SILC,PRT,Portugal,2007,wealth,quintile 1,,64.71071624755859,33.84412002563477
EU-SILC,PRT,Portugal,2007,wealth,quintile 2,100,84.17174530029297,45.8606071472168
EU-SILC,PRT,Portugal,2007,wealth,quintile 3,,92.90533447265625,56.09175491333008
EU-SILC,PRT,Portugal,2009,location,intermediate or densely populated area,100,85.22528839111328,58.63700485229492
EU-SILC,PRT,Portugal,2009,location,thinly populated area,,88.45168304443359,64.74378204345703
EU-SILC,PRT,Portugal,2009,poorest by sex,poorest female,,84.60865020751953,69.51678466796875
EU-SILC,PRT,Portugal,2009,poorest by sex,poorest male,,64.45131683349609,36.89638519287109
EU-SILC,PRT,Portugal,2009,sex,female,100,89.53357696533203,69.40957641601563
EU-SILC,PRT,Portugal,2009,sex,male,100,82.67005920410156,50.92607116699219
EU-SILC,PRT,Portugal,2009,total,total,100,85.96810913085938,60.08113098144531
EU-SILC,PRT,Portugal,2009,wealth,quintile 1,100,74.60926055908203,52.37165069580078
EU-SILC,PRT,Portugal,2009,wealth,quintile 2,100,85.98564910888672,52.63161087036133
EU-SILC,PRT,Portugal,2009,wealth,quintile 3,,94.90149688720703,69.45742797851563
EU-SILC,PRT,Portugal,2011,location,intermediate or densely populated area,100,87.30728912353516,59.93830490112305
EU-SILC,PRT,Portugal,2011,location,thinly populated area,,90.50954437255859,68.81767272949219
EU-SILC,PRT,Portugal,2011,poorest by sex,poorest female,,79.37445831298828,59.71368408203125
EU-SILC,PRT,Portugal,2011,poorest by sex,poorest male,,74.42677307128906,47.56659698486328
EU-SILC,PRT,Portugal,2011,sex,female,100,90.01567077636719,70.36132049560547
EU-SILC,PRT,Portugal,2011,sex,male,100,85.82472991943359,54.93107604980469
EU-SILC,PRT,Portugal,2011,total,total,100,87.93723297119141,62.12489700317383
EU-SILC,PRT,Portugal,2011,wealth,quintile 1,,76.69815063476563,53.85602569580078
EU-SILC,PRT,Portugal,2011,wealth,quintile 2,100,92.99789428710938,55.00555801391602
EU-SILC,PRT,Portugal,2011,wealth,quintile 3,,87.48271179199219,71.23937225341797
EU-SILC,PRT,Portugal,2013,location,intermediate or densely populated area,100,87.95922088623047,62.33030700683594
EU-SILC,PRT,Portugal,2013,location,thinly populated area,100,86.07106781005859,63.00287246704102
EU-SILC,PRT,Portugal,2013,poorest by sex,poorest female,,78.66707611083984,48.08921813964844
EU-SILC,PRT,Portugal,2013,poorest by sex,poorest male,,71.49243927001953,28.73599815368652
EU-SILC,PRT,Portugal,2013,sex,female,100,90.31649780273438,73.03667449951172
EU-SILC,PRT,Portugal,2013,sex,male,100,84.912109375,52.54756164550781
EU-SILC,PRT,Portugal,2013,total,total,100,87.49521636962891,62.51199340820313
EU-SILC,PRT,Portugal,2013,wealth,quintile 1,100,74.76718139648438,36.78348159790039
EU-SILC,PRT,Portugal,2013,wealth,quintile 2,100,91.28627014160156,65.88643646240234
EU-SILC,PRT,Portugal,2013,wealth,quintile 3,,94.75244140625,76.19316101074219
EU-SILC,PRT,Portugal,2015,location,intermediate or densely populated area,98.92964172363281,94.4285888671875,67.31612396240234
EU-SILC,PRT,Portugal,2015,location,thinly populated area,100,92.44879150390625,65.20359802246094
EU-SILC,PRT,Portugal,2015,poorest by sex,poorest female,,94.48318481445313,52.80026245117188
EU-SILC,PRT,Portugal,2015,poorest by sex,poorest male,,83.69744110107422,38.10232925415039
EU-SILC,PRT,Portugal,2015,sex,female,98.46255493164063,95.09635925292969,73.49252319335938
EU-SILC,PRT,Portugal,2015,sex,male,100,92.75743103027344,60.73409271240234
EU-SILC,PRT,Portugal,2015,total,total,99.21497344970703,93.89516448974609,66.86322021484375
EU-SILC,PRT,Portugal,2015,wealth,quintile 1,97.46042633056641,88.60975646972656,45.3485107421875
EU-SILC,PRT,Portugal,2015,wealth,quintile 2,100,93.52165222167969,68.39052581787109
EU-SILC,PRT,Portugal,2015,wealth,quintile 3,100,99.76163482666016,76.76840972900391
EU-SILC,PRT,Portugal,2015,wealth,quintile 4,100,99.33061218261719,99.20012664794922
EU-SILC,PRT,Portugal,2017,location,intermediate or densely populated area,98.98513793945313,93.22565460205078,80.65917205810547
EU-SILC,PRT,Portugal,2017,location,thinly populated area,100,92.94806671142578,74.87271881103516
EU-SILC,PRT,Portugal,2017,poorest by sex,poorest female,100,85.23570251464844,73.68231201171875
EU-SILC,PRT,Portugal,2017,poorest by sex,poorest male,100,87.24008941650391,67.56669616699219
EU-SILC,PRT,Portugal,2017,sex,female,100,93.13838195800781,83.58352661132813
EU-SILC,PRT,Portugal,2017,sex,male,98.58381652832031,93.16957092285156,75.11791229248047
EU-SILC,PRT,Portugal,2017,total,total,99.27116394042969,93.15452575683594,79.07489776611328
EU-SILC,PRT,Portugal,2017,wealth,quintile 1,100,86.30992126464844,70.37987518310547
EU-SILC,PRT,Portugal,2017,wealth,quintile 2,100,93.68567657470703,76.54103851318359
EU-SILC,PRT,Portugal,2017,wealth,quintile 3,97.26220703125,96.75362396240234,85.94039154052734
EU-SILC,PRT,Portugal,2017,wealth,quintile 4,100,99.63495635986328,87.34103393554688
MICS,PRY,Paraguay,2016,location,rural,88.62999725341797,64.66291046142578,38.38546371459961
MICS,PRY,Paraguay,2016,location,urban,94.41001129150391,84.62083435058594,68.89632415771484
MICS,PRY,Paraguay,2016,poorest by sex,poorest female,89.81111145019531,49.17288208007813,20.29975891113281
MICS,PRY,Paraguay,2016,poorest by sex,poorest male,73.82682800292969,45.15971374511719,16.78716278076172
MICS,PRY,Paraguay,2016,sex,female,95.18230438232422,81.38153839111328,62.87516784667969
MICS,PRY,Paraguay,2016,sex,male,88.95000457763672,74.01162719726563,54.82990646362305
MICS,PRY,Paraguay,2016,total,total,92.01986694335938,77.78636932373047,58.8651237487793
MICS,PRY,Paraguay,2016,wealth,quintile 1,81.47455596923828,46.94173812866211,18.18574714660645
MICS,PRY,Paraguay,2016,wealth,quintile 2,92.48116302490234,72.03363037109375,42.49525833129883
MICS,PRY,Paraguay,2016,wealth,quintile 3,94.5064697265625,81.24578857421875,60.33589935302734
MICS,PRY,Paraguay,2016,wealth,quintile 4,96.09747314453125,94.23777770996094,80.81993103027344
MICS,PRY,Paraguay,2016,wealth,quintile 5,99.80047607421875,97.30870819091797,90.35108184814453
MICS,PSE,Palestine,2010,location,camps,98.92768859863281,82.41855621337891,59.07477188110352
MICS,PSE,Palestine,2010,location,rural,98.84775543212891,82.77101135253906,58.96924209594727
MICS,PSE,Palestine,2010,location,urban,98.74411010742188,87.51148223876953,65.08184051513672
MICS,PSE,Palestine,2010,poorest by sex,poorest female,96.87078857421875,79.42424774169922,50.53728103637695
MICS,PSE,Palestine,2010,poorest by sex,poorest male,96.73463439941406,72.33872985839844,36.9788932800293
MICS,PSE,Palestine,2010,sex,female,98.97141265869141,89.92017364501953,70.54974365234375
MICS,PSE,Palestine,2010,sex,male,98.59716796875,82.81698608398438,56.86314010620117
MICS,PSE,Palestine,2010,total,total,98.77980804443359,86.21590423583984,63.55512619018555
MICS,PSE,Palestine,2010,wealth,quintile 1,96.80217742919922,75.75565338134766,43.88159942626953
MICS,PSE,Palestine,2010,wealth,quintile 2,98.76112365722656,80.18937683105469,54.96498870849609
MICS,PSE,Palestine,2010,wealth,quintile 3,99.05528259277344,84.7060546875,59.46617889404297
MICS,PSE,Palestine,2010,wealth,quintile 4,99.70183563232422,91.81336975097656,69.54045104980469
MICS,PSE,Palestine,2010,wealth,quintile 5,99.61815643310547,94.66665649414063,82.66077423095703
MICS,PSE,Palestine,2014,location,camps,97.87066650390625,81.93704223632813,58.75071716308594
MICS,PSE,Palestine,2014,location,rural,99.23294830322266,88.25328063964844,64.04807281494141
MICS,PSE,Palestine,2014,location,urban,99.24657440185547,85.92887878417969,62.10726547241211
MICS,PSE,Palestine,2014,poorest by sex,poorest female,100,84.48080444335938,62.08800506591797
MICS,PSE,Palestine,2014,poorest by sex,poorest male,97.69869232177734,69.03261566162109,37.38130569458008
MICS,PSE,Palestine,2014,sex,female,99.45871734619141,92.59528350830078,72.71048736572266
MICS,PSE,Palestine,2014,sex,male,98.79710388183594,79.96521759033203,52.20653533935547
MICS,PSE,Palestine,2014,total,total,99.11967468261719,85.98204040527344,62.17059326171875
MICS,PSE,Palestine,2014,wealth,quintile 1,98.84325408935547,76.66155242919922,49.88909530639648
MICS,PSE,Palestine,2014,wealth,quintile 2,98.69367218017578,86.03099822998047,62.15574645996094
MICS,PSE,Palestine,2014,wealth,quintile 3,98.839111328125,84.37656402587891,57.00774383544922
MICS,PSE,Palestine,2014,wealth,quintile 4,99.73926544189453,89.54055786132813,62.85550689697266
MICS,PSE,Palestine,2014,wealth,quintile 5,99.41017150878906,92.85062408447266,79.04123687744141
EU-SILC,ROU,Romania,2007,location,intermediate or densely populated area,100,99.20008087158203,93.66496276855469
EU-SILC,ROU,Romania,2007,location,thinly populated area,,98.07038116455078,74.43018341064453
EU-SILC,ROU,Romania,2007,poorest by sex,poorest female,,98.71048736572266,79.54526519775391
EU-SILC,ROU,Romania,2007,poorest by sex,poorest male,,98.26717376708984,85.73731994628906
EU-SILC,ROU,Romania,2007,sex,female,,98.74850463867188,80.30964660644531
EU-SILC,ROU,Romania,2007,sex,male,,98.30708312988281,86.22587585449219
EU-SILC,ROU,Romania,2007,total,total,,98.51974487304688,83.47109222412109
EU-SILC,ROU,Romania,2007,wealth,quintile 1,,98.48001861572266,82.85907745361328
EU-SILC,ROU,Romania,2009,location,intermediate or densely populated area,100,99.58152770996094,95.37611389160156
EU-SILC,ROU,Romania,2009,location,thinly populated area,,98.99257659912109,72.10620880126953
EU-SILC,ROU,Romania,2009,poorest by sex,poorest female,100,99.546142578125,80.13201141357422
EU-SILC,ROU,Romania,2009,poorest by sex,poorest male,,98.95885467529297,80.52950286865234
EU-SILC,ROU,Romania,2009,sex,female,100,99.43717956542969,81.11505126953125
EU-SILC,ROU,Romania,2009,sex,male,,98.99079132080078,82.04172515869141
EU-SILC,ROU,Romania,2009,total,total,100,99.20664215087891,81.60638427734375
EU-SILC,ROU,Romania,2009,wealth,quintile 1,100,99.24160766601563,80.33969116210938
EU-SILC,ROU,Romania,2009,wealth,quintile 2,,,98.77262878417969
EU-SILC,ROU,Romania,2011,location,intermediate or densely populated area,100,99.17549133300781,94.60820770263672
EU-SILC,ROU,Romania,2011,location,thinly populated area,,97.63835906982422,72.39627838134766
EU-SILC,ROU,Romania,2011,poorest by sex,poorest female,,97.82286071777344,81.72439575195313
EU-SILC,ROU,Romania,2011,poorest by sex,poorest male,,98.42743682861328,80.43482208251953
EU-SILC,ROU,Romania,2011,sex,female,,97.91272735595703,81.66349792480469
EU-SILC,ROU,Romania,2011,sex,male,,98.39128112792969,81.60356903076172
EU-SILC,ROU,Romania,2011,total,total,,98.15898895263672,81.63148498535156
EU-SILC,ROU,Romania,2011,wealth,quintile 1,,98.13323974609375,81.04180908203125
EU-SILC,ROU,Romania,2013,location,intermediate or densely populated area,100,99.602294921875,86.35493469238281
EU-SILC,ROU,Romania,2013,location,thinly populated area,,95.2138671875,74.15734100341797
EU-SILC,ROU,Romania,2013,poorest by sex,poorest female,100,99.20729064941406,84.6881103515625
EU-SILC,ROU,Romania,2013,poorest by sex,poorest male,,95.77006530761719,76.34671783447266
EU-SILC,ROU,Romania,2013,sex,female,100,99.24447631835938,85.43416595458984
EU-SILC,ROU,Romania,2013,sex,male,,95.94831848144531,77.50661468505859
EU-SILC,ROU,Romania,2013,total,total,,97.50454711914063,81.31280517578125
EU-SILC,ROU,Romania,2013,wealth,quintile 1,,97.38862609863281,80.35228729248047
EU-SILC,ROU,Romania,2015,location,intermediate or densely populated area,,95.46880340576172,78.65297698974609
EU-SILC,ROU,Romania,2015,location,thinly populated area,,94.52455902099609,54.91241836547852
EU-SILC,ROU,Romania,2015,poorest by sex,poorest female,,94.86918640136719,68.03980255126953
EU-SILC,ROU,Romania,2015,poorest by sex,poorest male,,94.77642059326172,69.19409942626953
EU-SILC,ROU,Romania,2015,sex,female,,95.06576538085938,67.80274200439453
EU-SILC,ROU,Romania,2015,sex,male,,94.90959930419922,69.95376586914063
EU-SILC,ROU,Romania,2015,total,total,,94.98252868652344,68.88220977783203
EU-SILC,ROU,Romania,2015,wealth,quintile 1,,94.81943511962891,68.61124420166016
EU-SILC,ROU,Romania,2017,location,intermediate or densely populated area,100,99.36855316162109,80.54306793212891
EU-SILC,ROU,Romania,2017,location,thinly populated area,,97.18644714355469,66.91921997070313
EU-SILC,ROU,Romania,2017,poorest by sex,poorest female,,97.85977935791016,71.71065521240234
EU-SILC,ROU,Romania,2017,poorest by sex,poorest male,,98.34618377685547,73.17475891113281
EU-SILC,ROU,Romania,2017,sex,female,,98.0220947265625,73.29817962646484
EU-SILC,ROU,Romania,2017,sex,male,,98.44625854492188,74.94941711425781
EU-SILC,ROU,Romania,2017,total,total,,98.23277282714844,74.17667388916016
EU-SILC,ROU,Romania,2017,wealth,quintile 1,,98.10336303710938,72.48882293701172
EU-SILC,ROU,Romania,2017,wealth,quintile 2,100,100,94.33106231689453
RLMS-HSE,RUS,Russian Fed.,2013,location,rural,99.41147000000001,100,79.88549999999999
RLMS-HSE,RUS,Russian Fed.,2013,location,urban,100,99.18691,89.44631
RLMS-HSE,RUS,Russian Fed.,2013,poorest by sex,poorest female,100,100,80.42348
RLMS-HSE,RUS,Russian Fed.,2013,poorest by sex,poorest male,100,100,90.35821
RLMS-HSE,RUS,Russian Fed.,2013,sex,female,100,99.63416000000001,86.91014
RLMS-HSE,RUS,Russian Fed.,2013,sex,male,99.64549000000001,99.17140000000001,87.23703
RLMS-HSE,RUS,Russian Fed.,2013,total,total,99.81332999999999,99.40648,87.06705
RLMS-HSE,RUS,Russian Fed.,2013,wealth,quintile 1,100,100,84.75303
RLMS-HSE,RUS,Russian Fed.,2013,wealth,quintile 2,100,98.86819,84.26007
RLMS-HSE,RUS,Russian Fed.,2013,wealth,quintile 3,98.9342,99.02032,85.52129000000001
RLMS-HSE,RUS,Russian Fed.,2013,wealth,quintile 4,100,100,87.24878000000001
RLMS-HSE,RUS,Russian Fed.,2013,wealth,quintile 5,100,99.04608999999999,92.31086999999999
DHS,RWA,Rwanda,2000,location,rural,22.49213218688965,3.294718980789185,1.302847862243652
MICS,RWA,Rwanda,2000,location,rural,18.6958122253418,5.320285797119141,2.385499238967896
DHS,RWA,Rwanda,2000,location,urban,50.60873794555664,22.39697265625,14.45536804199219
MICS,RWA,Rwanda,2000,location,urban,55.62659072875977,28.1279468536377,16.45645904541016
MICS,RWA,Rwanda,2000,poorest by sex,poorest female,8.935688018798828,2.070497989654541,0
MICS,RWA,Rwanda,2000,poorest by sex,poorest male,11.0203275680542,.6868913769721985,0
DHS,RWA,Rwanda,2000,sex,female,27.1628532409668,6.896519660949707,3.350689649581909
MICS,RWA,Rwanda,2000,sex,female,25.50023460388184,10.17087173461914,5.299375534057617
MICS,RWA,Rwanda,2000,sex,male,23.67658996582031,9.67825984954834,4.187204837799072
DHS,RWA,Rwanda,2000,sex,male,28.51848602294922,8.20711612701416,5.325475692749023
MICS,RWA,Rwanda,2000,total,total,24.62176704406738,9.95143985748291,4.848079204559326
DHS,RWA,Rwanda,2000,total,total,27.83772277832031,7.484842300415039,4.193106651306152
